id,general_team,general_city,general_team_name,full_name,is_active,draft_team,draft_city,draft_team_name,organization_type,seniority,position,from_year,to_year,g-league,greatest_75_flag,height_definitivo,weight,hub,num_equipos
916,1610612755,Philadelphia,76ers,Corie Blount,Inactive,1610612741.0,Chicago,Bulls,College/University,12.0,Forward-Center,1993.0,2003.0,No,No,208.28,109.8,USA,3
2220,1610612751,New Jersey,Nets,Brandon Armstrong,Inactive,1610612745.0,Houston,Rockets,College/University,4.0,Guard,2001.0,2003.0,Yes,No,195.58,83.9,USA,1
2030,1610612751,New Jersey,Nets,Kenyon Martin,Inactive,1610612751.0,New Jersey,Nets,College/University,15.0,Forward,2000.0,2014.0,No,No,205.74,102.1,USA,4
956,1610612744,Golden State,Warriors,Erick Dampier,Inactive,1610612754.0,Indiana,Pacers,College/University,17.0,Center,1996.0,2011.0,No,No,210.82,120.2,USA,4
2067,1610612748,Miami,Heat,Eddie House,Inactive,1610612748.0,Miami,Heat,College/University,12.0,Guard,2000.0,2010.0,No,No,185.42,86.2,USA,3
1499,1610612738,Boston,Celtics,Tony Battie,Inactive,1610612743.0,Denver,Nuggets,College/University,15.0,Center,1997.0,2011.0,No,No,210.82,108.9,USA,5
2230,1610612750,Minnesota,Timberwolves,Maurice Evans,Inactive,0.0,Undrafted,Undrafted,Unknown,10.0,Guard-Forward,2001.0,2011.0,No,No,195.58,99.8,USA,6
93,1610612764,Washington,Wizards,Hubert Davis,Inactive,1610612752.0,New York,Knicks,College/University,13.0,Guard,1992.0,2003.0,No,No,195.58,83.0,USA,2
788,1610612745,Houston,Rockets,Kevin Willis,Inactive,1610612737.0,Atlanta,Hawks,College/University,22.0,Center-Forward,1984.0,2006.0,No,No,213.36,111.1,USA,3
1903,1610612745,Houston,Rockets,Kenny Thomas,Inactive,1610612745.0,Houston,Rockets,College/University,12.0,Center-Forward,1999.0,2009.0,No,No,200.66,111.1,USA,3
209,1610612761,Toronto,Raptors,Dell Curry,Inactive,1610612762.0,Utah,Jazz,College/University,16.0,Guard-Forward,1986.0,2001.0,No,No,195.58,93.0,USA,2
2206,1610612765,Detroit,Pistons,Rodney White,Inactive,1610612765.0,Detroit,Pistons,College/University,5.0,Forward,2001.0,2004.0,No,No,205.74,104.3,USA,1
2237,1610612765,Detroit,Pistons,Ratko Varda,Inactive,0.0,Undrafted,Undrafted,Unknown,2.0,Center,2001.0,2002.0,No,No,215.9,120.2,Eastern Europe,1
2052,1610612762,Utah,Jazz,DeShawn Stevenson,Inactive,1610612762.0,Utah,Jazz,High School,14.0,Forward-Guard,2000.0,2012.0,No,No,195.58,98.9,USA,3
1727,1610612753,Orlando,Magic,Pat Garrity,Inactive,1610612749.0,Milwaukee,Bucks,College/University,11.0,Forward,1998.0,2007.0,No,No,205.74,108.0,USA,1
681,1610612751,New Jersey,Nets,Donny Marshall,Inactive,1610612739.0,Cleveland,Cavaliers,College/University,6.0,Forward,1995.0,2002.0,No,No,200.66,104.3,USA,1
2264,1610612755,Philadelphia,76ers,Alvin Jones,Inactive,1610612755.0,Philadelphia,76ers,College/University,2.0,Center,2001.0,2002.0,No,No,210.82,120.2,USA,1
446,1610612751,New Jersey,Nets,Lucious Harris,Inactive,1610612742.0,Dallas,Mavericks,College/University,12.0,Guard,1993.0,2004.0,No,No,195.58,93.0,USA,2
1559,1610612742,Dallas,Mavericks,Adrian Griffin,Inactive,0.0,Undrafted,Undrafted,Unknown,10.0,Guard-Forward,1999.0,2007.0,No,No,195.58,104.3,USA,4
1928,1610612751,New Jersey,Nets,Todd MacCulloch,Inactive,1610612755.0,Philadelphia,76ers,College/University,5.0,Center,1999.0,2003.0,No,No,213.36,127.0,North America,1
2223,1610612755,Philadelphia,76ers,Samuel Dalembert,Inactive,1610612755.0,Philadelphia,76ers,College/University,14.0,Center,2001.0,2014.0,No,No,210.82,115.7,Latin America,3
922,1610612766,Charlotte,Hornets,Elden Campbell,Inactive,1610612747.0,Los Angeles,Lakers,College/University,16.0,Center-Forward,1990.0,2004.0,No,No,213.36,126.6,USA,3
891,1610612741,Chicago,Bulls,Charles Oakley,Inactive,1610612739.0,Cleveland,Cavaliers,College/University,19.0,Forward,1985.0,2003.0,No,No,205.74,111.1,USA,2
2249,1610612754,Indiana,Pacers,Jamison Brewer,Inactive,1610612754.0,Indiana,Pacers,College/University,4.0,Guard,2001.0,2004.0,Yes,No,193.04,88.5,USA,1
1747,1610612749,Milwaukee,Bucks,Rafer Alston,Inactive,1610612749.0,Milwaukee,Bucks,College/University,11.0,Guard,1999.0,2009.0,Yes,No,187.96,79.4,USA,3
296,1610612747,Los Angeles,Lakers,Rick Fox,Inactive,1610612738.0,Boston,Celtics,College/University,14.0,Forward,1991.0,2003.0,No,No,200.66,106.6,North America,1
461,1610612742,Dallas,Mavericks,Popeye Jones,Inactive,1610612745.0,Houston,Rockets,College/University,12.0,Forward,1993.0,2003.0,No,No,203.2,120.2,USA,1
1915,1610612742,Dallas,Mavericks,Evan Eschmeyer,Inactive,1610612751.0,New Jersey,Nets,College/University,5.0,Center,1999.0,2003.0,No,No,210.82,113.4,USA,2
2432,1610612745,Houston,Rockets,Tito Maddox,Inactive,1610612745.0,Houston,Rockets,College/University,2.0,Guard,2002.0,2002.0,No,No,193.04,86.2,USA,1
2043,1610612758,Sacramento,Kings,Mateen Cleaves,Inactive,1610612765.0,Detroit,Pistons,College/University,7.0,Guard,2000.0,2005.0,Yes,No,187.96,95.3,USA,2
978,1610612758,Sacramento,Kings,Peja Stojakovic,Inactive,1610612758.0,Sacramento,Kings,Other Team/Club,14.0,Forward,1998.0,2010.0,No,No,208.28,103.9,Eastern Europe,4
1513,1610612758,Sacramento,Kings,Scot Pollard,Inactive,1610612765.0,Detroit,Pistons,College/University,12.0,Center-Forward,1997.0,2007.0,No,No,210.82,126.1,USA,5
87,1610612751,New Jersey,Nets,Dikembe Mutombo,Inactive,1610612743.0,Denver,Nuggets,College/University,19.0,Center,1991.0,2008.0,No,No,218.44,117.9,Africa,2
954,1610612751,New Jersey,Nets,Kerry Kittles,Inactive,1610612751.0,New Jersey,Nets,College/University,9.0,Guard,1996.0,2004.0,No,No,195.58,83.9,USA,1
1916,1610612760,Seattle,SuperSonics,Calvin Booth,Inactive,1610612764.0,Washington,Wizards,College/University,11.0,Center,1999.0,2008.0,No,No,210.82,104.3,USA,5
213,1610612761,Toronto,Raptors,Antonio Davis,Inactive,1610612754.0,Indiana,Pacers,College/University,13.0,Forward-Center,1993.0,2005.0,No,No,205.74,111.1,USA,2
2055,1610612761,Toronto,Raptors,Mamadou N'diaye,Inactive,1610612743.0,Denver,Nuggets,College/University,6.0,Center,2000.0,2004.0,No,No,213.36,115.7,Africa,1
2059,1610612742,Dallas,Mavericks,Eduardo Najera,Inactive,1610612745.0,Houston,Rockets,College/University,13.0,Forward,2000.0,2011.0,No,No,203.2,106.6,North America,4
979,1610612754,Indiana,Pacers,Jermaine O'Neal,Inactive,1610612757.0,Portland,Trail Blazers,High School,18.0,Center-Forward,1996.0,2013.0,No,No,210.82,115.7,USA,6
1886,1610612754,Indiana,Pacers,Jonathan Bender,Inactive,1610612761.0,Toronto,Raptors,High School,9.0,Forward,1999.0,2009.0,No,No,213.36,104.3,USA,2
2351,1610612744,Golden State,Warriors,Oscar Torres,Inactive,0.0,Undrafted,Undrafted,Unknown,2.0,Guard-Forward,2001.0,2002.0,No,No,198.12,95.3,Latin America,1
2425,1610612763,Memphis,Grizzlies,Robert Archibald,Inactive,1610612763.0,Memphis,Grizzlies,College/University,3.0,Forward,2002.0,2003.0,No,No,210.82,113.4,Western Europe,1
72,1610612760,Seattle,SuperSonics,Kenny Anderson,Inactive,1610612751.0,New Jersey,Nets,College/University,14.0,Guard,1991.0,2004.0,No,No,185.42,76.2,USA,2
2209,1610612760,Seattle,SuperSonics,Vladimir Radmanovic,Inactive,1610612760.0,Seattle,SuperSonics,Other Team/Club,13.0,Forward,2001.0,2012.0,No,No,208.28,106.6,Eastern Europe,5
1885,1610612746,Los Angeles,Clippers,Lamar Odom,Inactive,1610612746.0,Los Angeles,Clippers,College/University,15.0,Forward,1999.0,2013.0,No,No,208.28,104.3,USA,4
185,1610612758,Sacramento,Kings,Chris Webber,Inactive,1610612753.0,Orlando,Magic,College/University,15.0,Forward-Center,1993.0,2007.0,No,No,208.28,111.1,USA,3
2470,1610612739,Cleveland,Cavaliers,Smush Parker,Inactive,0.0,Undrafted,Undrafted,Unknown,6.0,Guard,2002.0,2007.0,Yes,No,193.04,86.2,USA,2
1736,1610612737,Atlanta,Hawks,Corey Benjamin,Inactive,1610612741.0,Chicago,Bulls,College/University,5.0,Guard,1998.0,2002.0,No,No,198.12,90.7,USA,1
693,1610612750,Minnesota,Timberwolves,Joe Smith,Inactive,1610612744.0,Golden State,Warriors,College/University,17.0,Forward-Center,1995.0,2010.0,No,No,208.28,102.1,USA,8
2054,1610612756,Phoenix,Suns,Jake Tsakalidis,Inactive,1610612756.0,Phoenix,Suns,Other Team/Club,8.0,Center,2000.0,2006.0,No,No,218.44,131.5,Eastern Europe,3
422,1610612742,Dallas,Mavericks,Avery Johnson,Inactive,0.0,Undrafted,Undrafted,Unknown,17.0,Guard,1988.0,2003.0,No,No,180.34,83.9,USA,3
2436,1610612760,Seattle,SuperSonics,Flip Murray,Inactive,1610612749.0,Milwaukee,Bucks,College/University,9.0,Guard,2002.0,2009.0,Yes,No,190.5,90.7,USA,4
42,1610612755,Philadelphia,76ers,Monty Williams,Inactive,1610612752.0,New York,Knicks,College/University,10.0,Forward,1994.0,2002.0,No,No,203.2,102.1,USA,1
1903,1610612755,Philadelphia,76ers,Kenny Thomas,Inactive,1610612745.0,Houston,Rockets,College/University,12.0,Center-Forward,1999.0,2009.0,No,No,200.66,111.1,USA,3
922,1610612760,Seattle,SuperSonics,Elden Campbell,Inactive,1610612747.0,Los Angeles,Lakers,College/University,16.0,Center-Forward,1990.0,2004.0,No,No,213.36,126.6,USA,3
2402,1610612739,Cleveland,Cavaliers,Dajuan Wagner,Inactive,1610612739.0,Cleveland,Cavaliers,College/University,4.0,Guard,2002.0,2006.0,No,No,190.5,90.7,USA,2
1505,1610612742,Dallas,Mavericks,Tariq Abdul-Wahad,Inactive,1610612758.0,Sacramento,Kings,College/University,7.0,Forward-Guard,1997.0,2003.0,No,No,198.12,106.6,Western Europe,2
1716,1610612764,Washington,Wizards,Larry Hughes,Inactive,1610612755.0,Philadelphia,76ers,College/University,13.0,Guard,1998.0,2011.0,No,No,195.58,83.9,USA,6
891,1610612764,Washington,Wizards,Charles Oakley,Inactive,1610612739.0,Cleveland,Cavaliers,College/University,19.0,Forward,1985.0,2003.0,No,No,205.74,111.1,USA,2
1740,1610612760,Seattle,SuperSonics,Rashard Lewis,Inactive,1610612760.0,Seattle,SuperSonics,High School,16.0,Forward,1998.0,2013.0,No,No,208.28,106.6,USA,3
133,1610612740,New Orleans,Hornets,David Wesley,Inactive,0.0,Undrafted,Undrafted,Unknown,15.0,Guard,1993.0,2006.0,No,No,185.42,92.1,USA,4
136,1610612740,New Orleans,Hornets,P.J. Brown,Inactive,1610612751.0,New Jersey,Nets,College/University,16.0,Forward-Center,1993.0,2007.0,No,No,210.82,108.4,USA,3
1884,1610612740,New Orleans,Hornets,Baron Davis,Inactive,1610612766.0,Charlotte,Hornets,College/University,14.0,Guard,1999.0,2011.0,Yes,No,190.5,96.2,USA,5
1729,1610612739,Cleveland,Cavaliers,Ricky Davis,Inactive,1610612766.0,Charlotte,Hornets,College/University,12.0,Guard,1998.0,2009.0,Yes,No,200.66,88.5,USA,3
1766,1610612761,Toronto,Raptors,Maceo Baston,Inactive,1610612741.0,Chicago,Bulls,College/University,5.0,Forward,2002.0,2008.0,No,No,208.28,104.3,USA,2
283,1610612761,Toronto,Raptors,Lindsey Hunter,Inactive,1610612765.0,Detroit,Pistons,College/University,17.0,Guard,1993.0,2009.0,No,No,187.96,88.5,USA,3
299,1610612755,Philadelphia,76ers,Glenn Robinson,Inactive,1610612749.0,Milwaukee,Bucks,College/University,12.0,Forward,1994.0,2004.0,No,No,200.66,108.9,USA,1
1897,1610612754,Indiana,Pacers,Metta World Peace,Inactive,1610612741.0,Chicago,Bulls,College/University,18.0,Forward,1999.0,2016.0,No,No,200.66,117.9,USA,6
2456,1610612756,Phoenix,Suns,Cezary Trybanski,Inactive,0.0,Undrafted,Undrafted,Unknown,3.0,Center,2002.0,2003.0,Yes,No,218.44,108.9,Eastern Europe,1
1442,1610612765,Detroit,Pistons,Zeljko Rebraca,Inactive,1610612760.0,Seattle,SuperSonics,Other Team/Club,6.0,Center,2001.0,2005.0,No,No,213.36,120.2,Eastern Europe,3
2240,1610612764,Washington,Wizards,Gilbert Arenas,Inactive,1610612744.0,Golden State,Warriors,College/University,12.0,Guard,2001.0,2011.0,No,No,193.04,97.5,USA,2
1956,1610612739,Cleveland,Cavaliers,Ira Newble,Inactive,0.0,Undrafted,Undrafted,Unknown,9.0,Guard-Forward,2000.0,2007.0,No,No,200.66,99.8,USA,2
2201,1610612741,Chicago,Bulls,Eddy Curry,Inactive,1610612741.0,Chicago,Bulls,High School,11.0,Center,2001.0,2012.0,No,No,213.36,133.8,USA,4
2257,1610612757,Portland,Trail Blazers,Ruben Boumtje-Boumtje,Inactive,1610612757.0,Portland,Trail Blazers,College/University,4.0,Center,2001.0,2003.0,Yes,No,213.36,116.6,USA,2
1533,1610612754,Indiana,Pacers,Anthony Johnson,Inactive,1610612758.0,Sacramento,Kings,College/University,14.0,Guard,1997.0,2009.0,No,No,190.5,88.5,USA,5
980,1610612739,Cleveland,Cavaliers,Zydrunas Ilgauskas,Inactive,1610612739.0,Cleveland,Cavaliers,Other Team/Club,14.0,Center,1997.0,2010.0,No,No,220.98,117.9,Eastern Europe,3
2544,1610612739,Cleveland,Cavaliers,LeBron James,Active,1610612739.0,Cleveland,Cavaliers,High School,20.0,Forward,2003.0,2023.0,No,Yes,205.74,113.4,USA,3
2211,1610612744,Golden State,Warriors,Troy Murphy,Inactive,1610612744.0,Golden State,Warriors,College/University,12.0,Forward-Center,2001.0,2012.0,No,No,210.82,111.1,USA,4
2257,1610612739,Cleveland,Cavaliers,Ruben Boumtje-Boumtje,Inactive,1610612757.0,Portland,Trail Blazers,College/University,4.0,Center,2001.0,2003.0,Yes,No,213.36,116.6,USA,2
976,1610612739,Cleveland,Cavaliers,Jeff McInnis,Inactive,1610612743.0,Denver,Nuggets,College/University,11.0,Guard,1996.0,2007.0,No,No,193.04,86.2,USA,3
1499,1610612739,Cleveland,Cavaliers,Tony Battie,Inactive,1610612743.0,Denver,Nuggets,College/University,15.0,Center,1997.0,2011.0,No,No,210.82,108.9,USA,5
2430,1610612739,Cleveland,Cavaliers,Carlos Boozer,Inactive,1610612739.0,Cleveland,Cavaliers,College/University,13.0,Forward,2002.0,2014.0,No,No,205.74,117.0,USA,3
258,1610612748,Miami,Heat,Brian Grant,Inactive,1610612758.0,Sacramento,Kings,College/University,13.0,Forward-Center,1994.0,2005.0,No,No,205.74,115.2,USA,3
2574,1610612739,Cleveland,Cavaliers,Jason Kapono,Inactive,1610612739.0,Cleveland,Cavaliers,College/University,9.0,Forward,2003.0,2011.0,No,No,203.2,97.5,USA,3
2416,1610612747,Los Angeles,Lakers,Kareem Rush,Inactive,1610612761.0,Toronto,Raptors,College/University,7.0,Guard,2002.0,2009.0,Yes,No,198.12,97.5,USA,5
2215,1610612751,New Jersey,Nets,Jason Collins,Inactive,1610612745.0,Houston,Rockets,College/University,13.0,Center,2001.0,2013.0,No,No,213.36,115.7,USA,3
2604,1610612763,Memphis,Grizzlies,Theron Smith,Inactive,0.0,Undrafted,Undrafted,Unknown,3.0,Forward,2003.0,2004.0,Yes,No,203.2,102.1,USA,1
2580,1610612737,Atlanta,Hawks,Travis Hansen,Inactive,1610612737.0,Atlanta,Hawks,College/University,2.0,Guard-Forward,2003.0,2003.0,No,No,198.12,93.0,USA,1
1442,1610612737,Atlanta,Hawks,Zeljko Rebraca,Inactive,1610612760.0,Seattle,SuperSonics,Other Team/Club,6.0,Center,2001.0,2005.0,No,No,213.36,120.2,Eastern Europe,3
2063,1610612756,Phoenix,Suns,Jake Voskuhl,Inactive,1610612741.0,Chicago,Bulls,College/University,10.0,Center,2000.0,2008.0,No,No,210.82,115.7,USA,3
2557,1610612760,Seattle,SuperSonics,Luke Ridnour,Inactive,1610612760.0,Seattle,SuperSonics,College/University,12.0,Guard,2003.0,2014.0,No,No,187.96,79.4,USA,4
422,1610612744,Golden State,Warriors,Avery Johnson,Inactive,0.0,Undrafted,Undrafted,Unknown,17.0,Guard,1988.0,2003.0,No,No,180.34,83.9,USA,3
1883,1610612745,Houston,Rockets,Steve Francis,Inactive,1610612763.0,Vancouver,Grizzlies,College/University,10.0,Guard,1999.0,2007.0,No,No,190.5,95.3,USA,4
1749,1610612745,Houston,Rockets,Cuttino Mobley,Inactive,1610612745.0,Houston,Rockets,College/University,12.0,Guard,1998.0,2008.0,No,No,193.04,97.5,USA,3
1504,1610612760,Seattle,SuperSonics,Danny Fortson,Inactive,1610612749.0,Milwaukee,Bucks,College/University,10.0,Center-Forward,1997.0,2006.0,No,No,203.2,117.9,USA,2
2078,1610612766,Charlotte,Bobcats,Jason Hart,Inactive,1610612749.0,Milwaukee,Bucks,College/University,10.0,Guard,2000.0,2009.0,No,No,190.5,81.6,USA,5
1513,1610612754,Indiana,Pacers,Scot Pollard,Inactive,1610612765.0,Detroit,Pistons,College/University,12.0,Center-Forward,1997.0,2007.0,No,No,210.82,126.1,USA,5
1536,1610612754,Indiana,Pacers,Stephen Jackson,Inactive,1610612756.0,Phoenix,Suns,College/University,14.0,Guard-Forward,2000.0,2013.0,No,No,203.2,99.8,USA,5
1743,1610612752,New York,Knicks,Bruno Sundov,Inactive,1610612742.0,Dallas,Mavericks,Other Team/Club,8.0,Center,1998.0,2004.0,No,No,218.44,117.9,Eastern Europe,2
2776,1610612761,Toronto,Raptors,Pape Sow,Inactive,1610612748.0,Miami,Heat,College/University,4.0,Forward,2004.0,2006.0,Yes,No,208.28,113.4,Africa,1
2561,1610612740,New Orleans,Hornets,David West,Inactive,1610612740.0,New Orleans,Hornets,College/University,16.0,Forward,2003.0,2017.0,No,No,205.74,113.4,USA,4
727,1610612739,Cleveland,Cavaliers,Eric Snow,Inactive,1610612749.0,Milwaukee,Bucks,College/University,14.0,Guard,1995.0,2007.0,No,No,190.5,93.0,USA,1
84,1610612750,Minnesota,Timberwolves,Latrell Sprewell,Inactive,1610612744.0,Golden State,Warriors,College/University,14.0,Guard,1992.0,2004.0,No,No,195.58,88.5,USA,1
2546,1610612743,Denver,Nuggets,Carmelo Anthony,Inactive,1610612743.0,Denver,Nuggets,College/University,20.0,Forward,2003.0,2021.0,No,Yes,200.66,108.0,USA,7
1498,1610612760,Seattle,SuperSonics,Antonio Daniels,Inactive,1610612763.0,Vancouver,Grizzlies,College/University,14.0,Guard,1997.0,2010.0,Yes,No,193.04,93.0,USA,3
2454,1610612740,New Orleans,Hornets,Junior Harrington,Inactive,0.0,Undrafted,Undrafted,Unknown,4.0,Guard,2002.0,2006.0,No,No,193.04,86.2,USA,2
248,1610612740,New Orleans,Hornets,George Lynch,Inactive,1610612747.0,Los Angeles,Lakers,College/University,13.0,Forward,1993.0,2004.0,No,No,203.2,106.6,USA,1
2365,1610612740,New Orleans,Hornets,Chris Andersen,Inactive,0.0,Undrafted,Undrafted,Unknown,15.0,Forward-Center,2001.0,2016.0,No,No,208.28,111.1,USA,4
2552,1610612752,New York,Knicks,Michael Sweetney,Inactive,1610612752.0,New York,Knicks,College/University,5.0,Forward,2003.0,2006.0,Yes,No,203.2,122.5,USA,2
389,1610612749,Milwaukee,Bucks,Toni Kukoc,Inactive,1610612741.0,Chicago,Bulls,Other Team/Club,13.0,Forward,1993.0,2005.0,No,No,210.82,106.6,Eastern Europe,1
2202,1610612744,Golden State,Warriors,Jason Richardson,Inactive,1610612744.0,Golden State,Warriors,College/University,14.0,Guard,2001.0,2014.0,No,No,198.12,102.1,USA,5
2030,1610612743,Denver,Nuggets,Kenyon Martin,Inactive,1610612751.0,New Jersey,Nets,College/University,15.0,Forward,2000.0,2014.0,No,No,205.74,102.1,USA,4
958,1610612760,Seattle,SuperSonics,Vitaly Potapenko,Inactive,1610612739.0,Cleveland,Cavaliers,College/University,12.0,Center-Forward,1996.0,2006.0,No,No,208.28,129.3,Eastern Europe,4
1709,1610612750,Minnesota,Timberwolves,Michael Olowokandi,Inactive,1610612746.0,Los Angeles,Clippers,College/University,10.0,Center,1998.0,2006.0,No,No,213.36,122.5,Africa,2
2760,1610612739,Cleveland,Cavaliers,Anderson Varejao,Inactive,1610612753.0,Orlando,Magic,Other Team/Club,14.0,Forward,2004.0,2020.0,No,No,210.82,117.9,Latin America,2
1899,1610612763,Memphis,Grizzlies,James Posey,Inactive,1610612743.0,Denver,Nuggets,College/University,13.0,Forward,1999.0,2010.0,No,No,203.2,98.4,USA,5
1496,1610612749,Milwaukee,Bucks,Keith Van Horn,Inactive,1610612755.0,Philadelphia,76ers,College/University,10.0,Forward,1997.0,2005.0,No,No,208.28,111.1,USA,3
1500,1610612751,New Jersey,Nets,Ron Mercer,Inactive,1610612738.0,Boston,Celtics,College/University,9.0,Guard-Forward,1997.0,2004.0,No,No,200.66,97.5,USA,2
2441,1610612766,Charlotte,Bobcats,Jamal Sampson,Inactive,1610612762.0,Utah,Jazz,College/University,6.0,Forward-Center,2002.0,2006.0,Yes,No,210.82,106.6,USA,4
1751,1610612766,Charlotte,Bobcats,Jahidi White,Inactive,1610612764.0,Washington,Wizards,College/University,7.0,Center-Forward,1998.0,2004.0,No,No,205.74,131.5,USA,2
1802,1610612758,Sacramento,Kings,Brad Miller,Inactive,0.0,Undrafted,Undrafted,Unknown,15.0,Center-Forward,1998.0,2011.0,No,No,213.36,118.4,USA,3
711,1610612742,Dallas,Mavericks,Jerry Stackhouse,Inactive,1610612755.0,Philadelphia,76ers,College/University,19.0,Forward,1995.0,2012.0,No,No,198.12,98.9,USA,5
1731,1610612737,Atlanta,Hawks,Tyronn Lue,Inactive,1610612743.0,Denver,Nuggets,College/University,12.0,Guard,1998.0,2008.0,No,No,182.88,79.4,USA,6
788,1610612737,Atlanta,Hawks,Kevin Willis,Inactive,1610612737.0,Atlanta,Hawks,College/University,22.0,Center-Forward,1984.0,2006.0,No,No,213.36,111.1,USA,3
1542,1610612737,Atlanta,Hawks,Predrag Drobnjak,Inactive,1610612764.0,Washington,Wizards,Other Team/Club,5.0,Center,2001.0,2004.0,No,No,210.82,122.5,Eastern Europe,1
2412,1610612739,Cleveland,Cavaliers,Jiri Welsch,Inactive,1610612755.0,Philadelphia,76ers,Other Team/Club,4.0,Forward,2002.0,2005.0,No,No,200.66,94.3,Eastern Europe,2
446,1610612739,Cleveland,Cavaliers,Lucious Harris,Inactive,1610612742.0,Dallas,Mavericks,College/University,12.0,Guard,1993.0,2004.0,No,No,195.58,93.0,USA,2
922,1610612765,Detroit,Pistons,Elden Campbell,Inactive,1610612747.0,Los Angeles,Lakers,College/University,16.0,Center-Forward,1990.0,2004.0,No,No,213.36,126.6,USA,3
255,1610612753,Orlando,Magic,Grant Hill,Inactive,1610612765.0,Detroit,Pistons,College/University,18.0,Forward,1994.0,2012.0,No,No,203.2,102.1,USA,3
2750,1610612742,Dallas,Mavericks,Pavel Podkolzin,Inactive,1610612762.0,Utah,Jazz,Other Team/Club,2.0,Center,2004.0,2005.0,Yes,No,226.06,117.9,Eastern Europe,1
2224,1610612754,Indiana,Pacers,Jamaal Tinsley,Inactive,1610612763.0,Memphis,Grizzlies,College/University,11.0,Guard,2001.0,2013.0,Yes,No,190.5,85.3,USA,2
